Record_ID,Customer_ID,Activity_Month,Region,District,Area_Type,Gender,Age_Group,Customer_Segment,Customer_Tenure_Months,Device_Type,Network_Generation,Primary_Use_Case,Bundle_Tier,Bundle_Configuration,Bundle_Price_MWK,Purchase_Channel,Payment_Method,Promotion_Received,Purchase_Count,Included_Data_MB_Per_Purchase,Included_Voice_Min_Per_Purchase,Included_SMS_Per_Purchase,Total_Data_Allowance_MB,Data_Used_MB,Data_Utilisation_Pct,Total_Voice_Allowance_Min,Voice_Used_Min,Voice_Utilisation_Pct,Total_SMS_Allowance,SMS_Used,SMS_Utilisation_Pct,Total_Bundle_Spend_MWK,Avg_Download_Speed_Mbps,Network_Downtime_Hours,Dropped_Call_Count,Support_Contacts,Complaint_Category,Complaint_Resolved,Resolution_Time_Hours,Satisfaction_Score,NPS_Score,Repeat_Purchase_Within_30_Days,Churn_Risk,Customer_Status
REC-0073,TNM-C0023,2026-05-01,Northern,Mzuzu,Urban,Female,18–24,Student,58,Entry Smartphone,4G,Mobile Money,Mxit 1000,Social & Messaging,1000,TNM Smart App,Mpamba Wallet,Yes,3,276,12,175,828,328,0.3961,36,19,0.5278,525,337,0.6419,3000,9.26,5.5,1,1,Poor Coverage,Yes,12.2,4,7,Yes,Low,Active
REC-0074,TNM-C0023,2026-06-01,Northern,Mzuzu,Urban,Female,18–24,Student,59,Entry Smartphone,4G,Mobile Money,Mxit 500,Balanced,500,TNM Smart App,Mpamba Wallet,No,7,120,8,30,840,489,0.5821,56,16,0.2857,210,172,0.819,3500,21.32,5.0,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0075,TNM-C0024,2026-02-01,Southern,Mangochi,Rural,Male,35–44,Other,31,Mid-range Smartphone,3G,Education,Mxit 2000,Social & Messaging,2000,USSD *202#,Mpamba Wallet,No,2,942,30,525,1884,1256,0.6667,60,8,0.1333,1050,129,0.1229,4000,1.67,13.9,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0076,TNM-C0024,2026-03-01,Southern,Mangochi,Rural,Male,35–44,Other,32,Mid-range Smartphone,3G,Education,Mxit 5000,Social & Messaging,5000,USSD *202#,Airtime Balance,No,2,2826,90,875,5652,3735,0.6608,180,118,0.6556,1750,1073,0.6131,10000,3.32,8.9,4,0,None,Not Applicable,0.0,3,3,Yes,Medium,Active
REC-0077,TNM-C0024,2026-04-01,Southern,Mangochi,Rural,Male,35–44,Other,33,Mid-range Smartphone,3G,Education,Mxit 2000,Balanced,2000,TNM Smart App,Airtime Balance,Yes,3,1024,50,300,3072,2629,0.8558,150,52,0.3467,900,250,0.2778,6000,6.11,11.2,3,0,None,Not Applicable,0.0,3,4,No,High,Churned
REC-0078,TNM-C0025,2026-01-01,Northern,Karonga,Rural,Female,35–44,SME / Trader,66,Feature Phone,2G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,4,120,8,30,480,187,0.3896,32,24,0.75,120,91,0.7583,2000,0.31,24.5,10,1,Poor Coverage,Yes,5.0,1,0,Yes,High,At Risk
REC-0079,TNM-C0025,2026-02-01,Northern,Karonga,Rural,Female,35–44,SME / Trader,67,Feature Phone,2G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,5,300,20,100,1500,605,0.4033,100,79,0.79,500,274,0.548,5000,0.06,21.8,12,0,None,Not Applicable,0.0,2,3,Yes,High,At Risk
REC-0080,TNM-C0025,2026-03-01,Northern,Karonga,Rural,Female,35–44,SME / Trader,68,Feature Phone,2G,Work / Business,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,1,1382,30,195,1382,853,0.6172,30,28,0.9333,195,90,0.4615,2000,0.16,17.0,7,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0081,TNM-C0025,2026-04-01,Northern,Karonga,Rural,Female,35–44,SME / Trader,69,Feature Phone,2G,Work / Business,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,5,110,5,52,550,511,0.9291,25,22,0.88,260,133,0.5115,2500,0.08,15.4,7,1,Poor Coverage,Yes,5.6,2,2,No,High,At Risk
REC-0082,TNM-C0026,2026-02-01,Central,Kasungu,Urban,Female,25–34,Salaried Employee,10,Feature Phone,3G,Work / Business,Mxit 500,Social & Messaging,500,USSD *202#,Airtime Balance,Yes,6,110,5,52,660,397,0.6015,30,24,0.8,312,193,0.6186,3000,8.12,3.5,6,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0083,TNM-C0026,2026-03-01,Central,Kasungu,Urban,Female,25–34,Salaried Employee,11,Feature Phone,3G,Work / Business,Mxit 2000,Social & Messaging,2000,USSD *202#,Airtime Balance,Yes,1,942,30,525,942,750,0.7962,30,18,0.6,525,260,0.4952,2000,6.33,4.4,4,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0084,TNM-C0026,2026-04-01,Central,Kasungu,Urban,Female,25–34,Salaried Employee,12,Feature Phone,3G,Work / Business,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,No,7,120,8,30,840,708,0.8429,56,56,1.0,210,156,0.7429,3500,2.57,6.8,4,1,Poor Coverage,Yes,6.8,4,8,Yes,Low,Active
REC-0085,TNM-C0026,2026-05-01,Central,Kasungu,Urban,Female,25–34,Salaried Employee,13,Feature Phone,3G,Work / Business,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,4,405,12,65,1620,1066,0.658,48,45,0.9375,260,156,0.6,4000,8.69,2.3,6,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0086,TNM-C0026,2026-06-01,Central,Kasungu,Urban,Female,25–34,Salaried Employee,14,Feature Phone,3G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,5,300,20,100,1500,1000,0.6667,100,47,0.47,500,343,0.686,5000,3.43,10.6,4,1,Poor Coverage,Yes,7.7,3,6,Yes,Medium,Active
REC-0087,TNM-C0027,2026-01-01,Southern,Mulanje,Rural,Male,35–44,SME / Trader,53,Mid-range Smartphone,3G,Entertainment,Mxit 10000,Data Heavy,10000,TNM Smart App,Airtime Balance,Yes,2,11059,210,650,22118,16667,0.7535,420,92,0.219,1300,321,0.2469,20000,3.09,12.5,8,0,None,Not Applicable,0.0,2,4,No,High,At Risk
REC-0088,TNM-C0027,2026-02-01,Southern,Mulanje,Rural,Male,35–44,SME / Trader,54,Mid-range Smartphone,3G,Entertainment,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,2,1382,30,195,2764,1580,0.5716,60,5,0.0833,390,247,0.6333,4000,4.98,10.3,4,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0089,TNM-C0027,2026-03-01,Southern,Mulanje,Rural,Male,35–44,SME / Trader,55,Mid-range Smartphone,3G,Entertainment,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,4,162,5,20,648,441,0.6806,20,7,0.35,80,30,0.375,2000,4.5,11.6,7,0,None,Not Applicable,0.0,3,5,Yes,Medium,Active
REC-0090,TNM-C0027,2026-04-01,Southern,Mulanje,Rural,Male,35–44,SME / Trader,56,Mid-range Smartphone,3G,Entertainment,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,Yes,2,1382,30,195,2764,1855,0.6711,60,14,0.2333,390,189,0.4846,4000,5.3,11.6,2,0,None,Not Applicable,0.0,2,3,No,High,At Risk
REC-0091,TNM-C0028,2026-04-01,Central,Nkhotakota,Rural,Male,55+,Farmer,13,Entry Smartphone,4G,Family Communication,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,4,405,12,65,1620,641,0.3957,48,48,1.0,260,260,1.0,4000,21.92,0.6,4,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0092,TNM-C0028,2026-05-01,Central,Nkhotakota,Rural,Male,55+,Farmer,14,Entry Smartphone,4G,Family Communication,Mxit 200,Data Heavy,200,USSD *202#,Airtime Balance,No,9,34,2,6,306,166,0.5425,18,18,1.0,54,54,1.0,1800,9.27,2.4,1,0,None,Not Applicable,0.0,5,10,Yes,Low,Active
REC-0093,TNM-C0028,2026-06-01,Central,Nkhotakota,Rural,Male,55+,Farmer,15,Entry Smartphone,4G,Family Communication,Mxit 200,Voice Heavy,200,USSD *202#,Airtime Balance,Yes,5,16,4,10,80,54,0.675,20,16,0.8,50,23,0.46,1000,12.65,5.9,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0094,TNM-C0029,2026-04-01,Central,Ntcheu,Urban,Female,45–54,Salaried Employee,37,Mid-range Smartphone,4G,Education,Mxit 1000,Data Heavy,1000,USSD *202#,Airtime Balance,No,4,405,12,65,1620,1219,0.7525,48,31,0.6458,260,178,0.6846,4000,29.4,2.4,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0095,TNM-C0029,2026-05-01,Central,Ntcheu,Urban,Female,45–54,Salaried Employee,38,Mid-range Smartphone,4G,Education,Mxit 5000,Data Heavy,5000,TNM Smart App,Mpamba Wallet,No,2,4147,90,325,8294,6095,0.7349,180,25,0.1389,650,414,0.6369,10000,15.71,2.8,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0096,TNM-C0029,2026-06-01,Central,Ntcheu,Urban,Female,45–54,Salaried Employee,39,Mid-range Smartphone,4G,Education,Mxit 2000,Data Heavy,2000,TNM Smart App,Mpamba Wallet,No,4,1382,30,195,5528,2706,0.4895,120,59,0.4917,780,780,1.0,8000,30.04,4.9,1,0,None,Not Applicable,0.0,3,6,No,Low,At Risk
REC-0097,TNM-C0030,2026-02-01,Northern,Mzimba,Urban,Male,25–34,Salaried Employee,36,Entry Smartphone,3G,Mobile Money,Mxit 1000,Data Heavy,1000,TNM Smart App,Airtime Balance,No,2,405,12,65,810,280,0.3457,24,15,0.625,130,55,0.4231,2000,6.95,7.8,4,1,Voice Quality,No,13.8,2,3,No,High,At Risk
REC-0098,TNM-C0031,2026-04-01,Central,Lilongwe,Urban,Male,25–34,Student,72,Mid-range Smartphone,3G,Education,Mxit 1000,Data Heavy,1000,TNM Smart App,Mpamba Wallet,No,5,405,12,65,2025,1289,0.6365,60,28,0.4667,325,142,0.4369,5000,7.1,6.2,3,0,None,Not Applicable,0.0,4,5,Yes,Low,Active
REC-0099,TNM-C0031,2026-05-01,Central,Lilongwe,Urban,Male,25–34,Student,73,Mid-range Smartphone,3G,Education,Mxit 5000,Data Heavy,5000,TNM Smart App,Mpamba Wallet,No,2,4147,90,325,8294,5876,0.7085,180,88,0.4889,650,317,0.4877,10000,5.95,3.6,5,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0100,TNM-C0031,2026-06-01,Central,Lilongwe,Urban,Male,25–34,Student,74,Mid-range Smartphone,3G,Education,Mxit 500,Data Heavy,500,TNM Smart App,Mpamba Wallet,Yes,3,162,5,20,486,344,0.7078,15,8,0.5333,60,24,0.4,1500,2.03,4.7,6,1,Poor Coverage,Yes,5.6,3,4,Yes,Medium,Active
REC-0101,TNM-C0032,2026-01-01,Central,Kasungu,Rural,Male,55+,Farmer,17,Feature Phone,2G,Family Communication,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,9,162,5,20,1458,546,0.3745,45,37,0.8222,180,112,0.6222,4500,0.27,9.4,10,2,Poor Coverage,Yes,11.6,3,5,Yes,Low,Active
REC-0102,TNM-C0032,2026-02-01,Central,Kasungu,Rural,Male,55+,Farmer,18,Feature Phone,2G,Family Communication,Mxit 1000,Voice Heavy,1000,USSD *202#,Mpamba Wallet,No,2,186,29,100,372,201,0.5403,58,55,0.9483,200,186,0.93,2000,0.2,7.1,6,0,None,Not Applicable,0.0,4,7,No,Low,At Risk
REC-0103,TNM-C0033,2026-01-01,Central,Nkhotakota,Rural,Male,35–44,Farmer,71,Premium Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,4,1024,50,300,4096,3215,0.7849,200,152,0.76,1200,508,0.4233,8000,21.02,7.2,3,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0104,TNM-C0033,2026-02-01,Central,Nkhotakota,Rural,Male,35–44,Farmer,72,Premium Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,4,1024,50,300,4096,3746,0.9146,200,173,0.865,1200,842,0.7017,8000,12.3,5.5,0,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0105,TNM-C0033,2026-03-01,Central,Nkhotakota,Rural,Male,35–44,Farmer,73,Premium Smartphone,4G,Work / Business,Mxit 10000,Balanced,10000,USSD *202#,Airtime Balance,No,1,8192,350,1000,8192,4783,0.5839,350,311,0.8886,1000,514,0.514,10000,5.9,7.9,2,1,Slow Internet,Yes,5.4,3,5,Yes,Low,Active
REC-0106,TNM-C0033,2026-04-01,Central,Nkhotakota,Rural,Male,35–44,Farmer,74,Premium Smartphone,4G,Work / Business,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,1,4147,90,325,4147,2995,0.7222,90,71,0.7889,325,80,0.2462,5000,13.52,2.0,1,2,Unexpected Bundle Depletion,Yes,7.6,4,7,Yes,Low,Active
REC-0107,TNM-C0033,2026-05-01,Central,Nkhotakota,Rural,Male,35–44,Farmer,75,Premium Smartphone,4G,Work / Business,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,5,300,20,100,1500,1369,0.9127,100,43,0.43,500,329,0.658,5000,12.81,1.8,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0108,TNM-C0033,2026-06-01,Central,Nkhotakota,Rural,Male,35–44,Farmer,76,Premium Smartphone,4G,Work / Business,Mxit 5000,Balanced,5000,USSD *202#,Airtime Balance,No,1,3072,150,500,3072,3016,0.9818,150,150,1.0,500,320,0.64,5000,11.63,4.3,3,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0109,TNM-C0034,2026-02-01,Central,Dowa,Urban,Male,45–54,SME / Trader,37,Mid-range Smartphone,4G,Family Communication,Mxit 1000,Social & Messaging,1000,TNM Smart App,Mpamba Wallet,Yes,4,276,12,175,1104,639,0.5788,48,40,0.8333,700,552,0.7886,4000,18.9,4.1,1,1,Poor Coverage,Yes,3.4,4,9,Yes,Low,Active
REC-0110,TNM-C0034,2026-03-01,Central,Dowa,Urban,Male,45–54,SME / Trader,38,Mid-range Smartphone,4G,Family Communication,Mxit 1000,Voice Heavy,1000,USSD *202#,Airtime Balance,No,3,186,29,100,558,406,0.7276,87,87,1.0,300,246,0.82,3000,27.96,0.6,2,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0111,TNM-C0034,2026-04-01,Central,Dowa,Urban,Male,45–54,SME / Trader,39,Mid-range Smartphone,4G,Family Communication,Mxit 5000,Voice Heavy,5000,TNM Smart App,Mpamba Wallet,No,1,1905,218,500,1905,1148,0.6026,218,173,0.7936,500,264,0.528,5000,31.29,2.9,3,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0112,TNM-C0034,2026-05-01,Central,Dowa,Urban,Male,45–54,SME / Trader,40,Mid-range Smartphone,4G,Family Communication,Mxit 10000,Social & Messaging,10000,USSD *202#,Airtime Balance,No,1,7537,210,1750,7537,4444,0.5896,210,155,0.7381,1750,1301,0.7434,10000,13.47,1.5,1,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0113,TNM-C0034,2026-06-01,Central,Dowa,Urban,Male,45–54,SME / Trader,41,Mid-range Smartphone,4G,Family Communication,Mxit 2000,Voice Heavy,2000,USSD *202#,Airtime Balance,Yes,5,635,72,300,3175,1704,0.5367,360,299,0.8306,1500,1222,0.8147,10000,13.73,3.3,3,1,None,Not Applicable,0.0,5,8,Yes,Low,Active
REC-0114,TNM-C0035,2026-02-01,Central,Kasungu,Rural,Male,45–54,Farmer,78,Feature Phone,3G,Family Communication,Mxit 500,Balanced,500,USSD *202#,Mpamba Wallet,Yes,4,120,8,30,480,350,0.7292,32,32,1.0,120,109,0.9083,2000,1.75,10.4,8,3,Poor Coverage,Yes,9.3,3,7,Yes,Medium,Active
REC-0115,TNM-C0035,2026-03-01,Central,Kasungu,Rural,Male,45–54,Farmer,79,Feature Phone,3G,Family Communication,Mxit 200,Data Heavy,200,USSD *202#,Mpamba Wallet,No,10,34,2,6,340,267,0.7853,20,19,0.95,60,48,0.8,2000,1.99,6.2,2,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0116,TNM-C0035,2026-04-01,Central,Kasungu,Rural,Male,45–54,Farmer,80,Feature Phone,3G,Family Communication,Mxit 200,Balanced,200,USSD *202#,Mpamba Wallet,No,5,25,3,10,125,76,0.608,15,15,1.0,50,40,0.8,1000,1.97,3.0,2,1,Voice Quality,Yes,2.7,4,6,Yes,Low,Active
REC-0117,TNM-C0035,2026-05-01,Central,Kasungu,Rural,Male,45–54,Farmer,81,Feature Phone,3G,Family Communication,Mxit 200,Voice Heavy,200,USSD *202#,Airtime Balance,No,4,16,4,10,64,27,0.4219,16,12,0.75,40,31,0.775,800,1.8,13.0,3,0,None,Not Applicable,0.0,3,6,Yes,Medium,Active
REC-0118,TNM-C0035,2026-06-01,Central,Kasungu,Rural,Male,45–54,Farmer,82,Feature Phone,3G,Family Communication,Mxit 500,Balanced,500,USSD *202#,Airtime Balance,Yes,9,120,8,30,1080,667,0.6176,72,64,0.8889,270,208,0.7704,4500,1.46,11.9,7,0,None,Not Applicable,0.0,2,1,Yes,High,At Risk
REC-0119,TNM-C0036,2026-02-01,Central,Salima,Rural,Female,35–44,Farmer,95,Feature Phone,3G,Social Media,Mxit 200,Social & Messaging,200,USSD *202#,Airtime Balance,No,9,23,2,18,207,111,0.5362,18,6,0.3333,162,20,0.1235,1800,6.72,10.2,4,0,None,Not Applicable,0.0,3,3,Yes,Medium,Active
REC-0120,TNM-C0036,2026-03-01,Central,Salima,Rural,Female,35–44,Farmer,96,Feature Phone,3G,Social Media,Mxit 200,Social & Messaging,200,USSD *202#,Airtime Balance,Yes,6,23,2,18,138,106,0.7681,12,6,0.5,108,59,0.5463,1200,5.23,9.1,5,0,None,Not Applicable,0.0,2,1,Yes,Medium,Active
REC-0121,TNM-C0036,2026-04-01,Central,Salima,Rural,Female,35–44,Farmer,97,Feature Phone,3G,Social Media,Mxit 2000,Social & Messaging,2000,USSD *202#,Airtime Balance,No,1,942,30,525,942,734,0.7792,30,19,0.6333,525,333,0.6343,2000,3.07,7.6,6,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0122,TNM-C0036,2026-05-01,Central,Salima,Rural,Female,35–44,Farmer,98,Feature Phone,3G,Social Media,Mxit 500,Data Heavy,500,USSD *202#,Airtime Balance,No,8,162,5,20,1296,1296,1.0,40,19,0.475,160,115,0.7188,4000,5.55,14.6,1,1,None,Not Applicable,0.0,2,3,No,High,Churned
REC-0123,TNM-C0037,2026-01-01,Northern,Mzuzu,Urban,Female,18–24,Student,49,Mid-range Smartphone,4G,Education,Mxit 2000,Data Heavy,2000,TNM Smart App,Airtime Balance,Yes,5,1382,30,195,6910,4809,0.6959,150,80,0.5333,975,472,0.4841,10000,15.97,4.7,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0124,TNM-C0037,2026-02-01,Northern,Mzuzu,Urban,Female,18–24,Student,50,Mid-range Smartphone,4G,Education,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,Yes,2,1024,50,300,2048,1735,0.8472,100,59,0.59,600,271,0.4517,4000,18.26,2.5,3,0,None,Not Applicable,0.0,4,7,Yes,Low,Active
REC-0125,TNM-C0037,2026-03-01,Northern,Mzuzu,Urban,Female,18–24,Student,51,Mid-range Smartphone,4G,Education,Mxit 1000,Balanced,1000,USSD *202#,Airtime Balance,No,6,300,20,100,1800,1160,0.6444,120,25,0.2083,600,498,0.83,6000,25.52,6.0,2,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0126,TNM-C0037,2026-04-01,Northern,Mzuzu,Urban,Female,18–24,Student,52,Mid-range Smartphone,4G,Education,Mxit 10000,Data Heavy,10000,USSD *202#,Airtime Balance,Yes,1,11059,210,650,11059,5527,0.4998,210,153,0.7286,650,401,0.6169,10000,18.68,1.0,3,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0127,TNM-C0037,2026-05-01,Northern,Mzuzu,Urban,Female,18–24,Student,53,Mid-range Smartphone,4G,Education,Mxit 1000,Data Heavy,1000,TNM Smart App,Mpamba Wallet,Yes,5,405,12,65,2025,1452,0.717,60,29,0.4833,325,232,0.7138,5000,21.34,5.4,2,0,None,Not Applicable,0.0,5,9,Yes,Low,Active
REC-0128,TNM-C0037,2026-06-01,Northern,Mzuzu,Urban,Female,18–24,Student,54,Mid-range Smartphone,4G,Education,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,4,1382,30,195,5528,3731,0.6749,120,52,0.4333,780,447,0.5731,8000,17.82,5.0,1,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0129,TNM-C0038,2026-03-01,Southern,Mulanje,Rural,Female,45–54,Farmer,91,Feature Phone,3G,Mobile Money,Mxit 2000,Data Heavy,2000,USSD *202#,Mpamba Wallet,Yes,2,1382,30,195,2764,821,0.297,60,47,0.7833,390,246,0.6308,4000,4.49,10.4,8,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0130,TNM-C0038,2026-04-01,Southern,Mulanje,Rural,Female,45–54,Farmer,92,Feature Phone,3G,Mobile Money,Mxit 2000,Data Heavy,2000,USSD *202#,Mpamba Wallet,No,3,1382,30,195,4146,1587,0.3828,90,28,0.3111,585,333,0.5692,6000,1.53,3.6,6,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0131,TNM-C0038,2026-05-01,Southern,Mulanje,Rural,Female,45–54,Farmer,93,Feature Phone,3G,Mobile Money,Mxit 200,Voice Heavy,200,USSD *202#,Airtime Balance,Yes,5,16,4,10,80,22,0.275,20,10,0.5,50,28,0.56,1000,2.05,9.2,4,1,Slow Internet,Yes,13.7,4,8,Yes,Low,Active
REC-0132,TNM-C0038,2026-06-01,Southern,Mulanje,Rural,Female,45–54,Farmer,94,Feature Phone,3G,Mobile Money,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,Yes,6,25,3,10,150,72,0.48,18,11,0.6111,60,36,0.6,1200,3.32,9.7,4,0,None,Not Applicable,0.0,3,3,Yes,Medium,Active
REC-0133,TNM-C0039,2026-01-01,Central,Lilongwe,Urban,Female,18–24,Student,79,Mid-range Smartphone,3G,Mobile Money,Mxit 2000,Balanced,2000,TNM Smart App,Airtime Balance,Yes,2,1024,50,300,2048,849,0.4146,100,40,0.4,600,295,0.4917,4000,4.12,9.6,1,1,Unexpected Bundle Depletion,Yes,7.4,3,6,No,Low,At Risk
REC-0134,TNM-C0039,2026-02-01,Central,Lilongwe,Urban,Female,18–24,Student,80,Mid-range Smartphone,3G,Mobile Money,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,No,3,1024,50,300,3072,561,0.1826,150,63,0.42,900,884,0.9822,6000,6.9,7.6,2,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0135,TNM-C0039,2026-03-01,Central,Lilongwe,Urban,Female,18–24,Student,81,Mid-range Smartphone,3G,Mobile Money,Mxit 500,Balanced,500,TNM Smart App,Airtime Balance,No,8,120,8,30,960,555,0.5781,64,37,0.5781,240,130,0.5417,4000,2.54,10.7,5,2,Voice Quality,Yes,11.4,3,5,Yes,Medium,Active
REC-0136,TNM-C0039,2026-04-01,Central,Lilongwe,Urban,Female,18–24,Student,82,Mid-range Smartphone,3G,Mobile Money,Mxit 500,Voice Heavy,500,TNM Smart App,Mpamba Wallet,No,4,74,12,30,296,117,0.3953,48,13,0.2708,120,90,0.75,2000,6.13,2.8,5,0,None,Not Applicable,0.0,4,6,Yes,Low,Active
REC-0137,TNM-C0039,2026-05-01,Central,Lilongwe,Urban,Female,18–24,Student,83,Mid-range Smartphone,3G,Mobile Money,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,No,12,25,3,10,300,162,0.54,36,12,0.3333,120,115,0.9583,2400,7.83,7.7,5,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0138,TNM-C0039,2026-06-01,Central,Lilongwe,Urban,Female,18–24,Student,84,Mid-range Smartphone,3G,Mobile Money,Mxit 5000,Voice Heavy,5000,TNM Smart App,Airtime Balance,No,1,1905,218,500,1905,651,0.3417,218,106,0.4862,500,286,0.572,5000,3.95,7.3,4,0,None,Not Applicable,0.0,3,5,Yes,Low,Active
REC-0139,TNM-C0040,2026-05-01,Southern,Zomba,Urban,Female,35–44,Informal Worker,36,Entry Smartphone,4G,Work / Business,Mxit 2000,Voice Heavy,2000,TNM Smart App,Airtime Balance,Yes,2,635,72,300,1270,901,0.7094,144,98,0.6806,600,225,0.375,4000,9.26,1.3,2,0,None,Not Applicable,0.0,5,9,Yes,Low,Active
REC-0140,TNM-C0040,2026-06-01,Southern,Zomba,Urban,Female,35–44,Informal Worker,37,Entry Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,TNM Smart App,Mpamba Wallet,No,4,1024,50,300,4096,3560,0.8691,200,185,0.925,1200,936,0.78,8000,24.0,1.7,3,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
REC-0141,TNM-C0041,2026-04-01,Southern,Zomba,Urban,Female,35–44,Farmer,17,Entry Smartphone,3G,Family Communication,Mxit 200,Social & Messaging,200,TNM Smart App,Airtime Balance,Yes,5,23,2,18,115,57,0.4957,10,10,1.0,90,56,0.6222,1000,2.68,6.0,5,1,Slow Internet,Yes,12.7,3,5,Yes,Low,Active
REC-0142,TNM-C0041,2026-05-01,Southern,Zomba,Urban,Female,35–44,Farmer,18,Entry Smartphone,3G,Family Communication,Mxit 2000,Data Heavy,2000,USSD *202#,Airtime Balance,No,3,1382,30,195,4146,2179,0.5256,90,81,0.9,585,297,0.5077,6000,5.82,8.8,4,0,None,Not Applicable,0.0,3,4,Yes,Medium,Active
REC-0143,TNM-C0041,2026-06-01,Southern,Zomba,Urban,Female,35–44,Farmer,19,Entry Smartphone,3G,Family Communication,Mxit 500,Voice Heavy,500,USSD *202#,Airtime Balance,No,6,74,12,30,444,323,0.7275,72,69,0.9583,180,124,0.6889,3000,5.47,5.9,6,0,None,Not Applicable,0.0,3,6,Yes,Low,Active
REC-0144,TNM-C0042,2026-01-01,Central,Lilongwe,Urban,Male,35–44,Informal Worker,84,Entry Smartphone,2G,Mobile Money,Mxit 200,Balanced,200,USSD *202#,Airtime Balance,No,6,25,3,10,150,23,0.1533,18,4,0.2222,60,35,0.5833,1200,0.17,13.5,2,0,None,Not Applicable,0.0,3,6,No,Medium,At Risk
REC-0145,TNM-C0042,2026-02-01,Central,Lilongwe,Urban,Male,35–44,Informal Worker,85,Entry Smartphone,2G,Mobile Money,Mxit 500,Balanced,500,TNM Smart App,Mpamba Wallet,No,9,120,8,30,1080,386,0.3574,72,31,0.4306,270,161,0.5963,4500,0.21,9.9,7,0,None,Not Applicable,0.0,4,8,No,High,Churned
REC-0146,TNM-C0043,2026-01-01,Southern,Thyolo,Rural,Male,18–24,Informal Worker,40,Premium Smartphone,4G,Work / Business,Mxit 2000,Balanced,2000,USSD *202#,Airtime Balance,Yes,1,1024,50,300,1024,820,0.8008,50,36,0.72,300,206,0.6867,2000,9.64,3.0,4,0,None,Not Applicable,0.0,4,9,Yes,Low,Active
REC-0147,TNM-C0043,2026-02-01,Southern,Thyolo,Rural,Male,18–24,Informal Worker,41,Premium Smartphone,4G,Work / Business,Mxit 5000,Data Heavy,5000,USSD *202#,Airtime Balance,No,3,4147,90,325,12441,6554,0.5268,270,169,0.6259,975,743,0.7621,15000,22.44,1.0,1,0,None,Not Applicable,0.0,4,8,Yes,Low,Active
